bbl,address,bldgtype,ess,gfa,numbldgs,eui,energy (kBtu),bin,primary_type,other_types_dict, electricity , natural_gas , steam , fuel_4 , fuel_2 , elec kbtu , gas kbtu , total kbtu , EUI 
1013277502,250 East 54th St,Multifamily Housing,5,275473,1,190.6,52495259.9,1038562,Multifamily Housing,"{'Multifamily Housing': 243473.0, 'Other': 32000.0}"," 12,901,479 "," 11,495,703 ",,,,,,,
1014010020,131 East 66th St,Multifamily Housing,58,135000,2,120.2,16230939.6,1042461; 1085153,Multifamily Housing,," 2,614,813 "," 6,427,520 ",,," 668,610 ",,,,
1015080020,151 East 79th St,Multifamily Housing,,63000,1,139.8,8804358.1,1047470,Multifamily Housing,"{'Multifamily Housing': 58000.0, 'Financial Office': 5000.0}"," 1,622,519 "," 3,270,523 ",,,,,,,
1014120071,875 Park Ave,Multifamily Housing,28,114300,1,162.9,18616004.8,1043221,Multifamily Housing,," 3,416,343 "," 7,007,706 ",,,,,,,
1013910072,955 Fifth Ave,Multifamily Housing,34,80000,1,130.5,10443834.9,1041814,Multifamily Housing,"{'Multifamily Housing': 78000.0, 'Urgent Care/Clinic/Other Outpatient': 2000.0}"," 1,778,586 "," 77,565 "," 3,667,311 ",,,,,,
1005947503,505 Greenwich Street,Multifamily Housing,12,163188,1,160.8,26238996.2,1086554,Multifamily Housing,," 5,845,984 "," 6,938,973 ",,,,,,,
1014080071,791 Park Ave,Multifamily Housing,82,124820,1,76.4,9532396.7,1043066,Multifamily Housing,," 3,029,785 "," 132,946 ",,,,,,,
1014020001,655 Park Ave,Multifamily Housing,3,130000,1,186.6,24257173.9,1042467,Multifamily Housing,"{'Multifamily Housing': 125000.0, 'Medical Office': 5000.0}"," 3,803,237 "," 118,530 "," 9,356,064 ",,,,,,
1013790001,834 Fifth Ave,Multifamily Housing,41,210000,1,144.3,30293995.5,1041068,Multifamily Housing,," 5,449,690 "," 501,680 "," 9,650,219 ",,,,,,
1015010001,1080 Fifth Ave,Multifamily Housing,1,110000,1,243.7,26810705.8,1046965,Multifamily Housing,"{'Multifamily Housing': 106700.0, 'Urgent Care/Clinic/Other Outpatient': 3300.0}"," 2,322,715 "," 172,868 "," 16,648,897 ",,,,,,
1014920001,990 Fifth Avenue,Multifamily Housing,,37640,1,146.9,5531089.4,1046607,Multifamily Housing,," 1,010,797 "," 21,150 "," 1,765,580 ",,,,,,
1015330122,235 East 87th St,Multifamily Housing,47,152350,1,127.7,19452956.1,1048824,Multifamily Housing,"{'Multifamily Housing': 152350.0, 'Parking': 12000.0}"," 2,992,075 "," 9,388,537 ",,,,,,,
1005307505,40 Bond St,Multifamily Housing,5,83200,1,167.1,13903932.9,1008495,Multifamily Housing,," 2,920,609 "," 4,058,418 ",,,,,,,
1013760037,550 Park Ave,Multifamily Housing,24,153190,1,153.2,23468563.2,1040856,Multifamily Housing,"{'Multifamily Housing': 151190.0, 'Urgent Care/Clinic/Other Outpatient': 2000.0}"," 3,983,190 "," 5,538,168 ",," 4,788,800 ",,,,,
1014917502,988 Fifth Ave,Multifamily Housing,,53740,1,155.2,8342089,1046594,Multifamily Housing,"{'Multifamily Housing': 52115.0, 'Urgent Care/Clinic/Other Outpatient': 1625.0}"," 1,504,135 "," 82,662 "," 2,705,019 ",,,,,,
1014080066,112 East 74th St,Multifamily Housing,99,78500,1,75.6,5932709.5,1043065,Multifamily Housing,," 886,716 "," 77,918 ",,," 2,829,000 ",,,,
1014970034,1020 Park Avenue,Multifamily Housing,58,123237,2,135.2,16666720.5,1046833,Multifamily Housing,"{'Multifamily Housing': 118237.0, 'Medical Office': 5000.0}"," 2,674,138 "," 7,543,082 ",,,,,,,
1013870031,55 East 72nd St,Multifamily Housing,99,76150,1,60.1,4576820.4,1041461,Multifamily Housing,"{'Multifamily Housing': 74450.0, 'Urgent Care/Clinic/Other Outpatient': 1700.0}"," 1,220,222 "," 65,827 ",," 730,000 ",,,,,
1013850037,730 Park Ave,Multifamily Housing,37,182600,1,155,28298114.3,1041333,Multifamily Housing,"{'Multifamily Housing': 173500.0, 'Medical Office': 9100.0}"," 4,659,915 "," 257,720 "," 10,257,009 ",,,,,,
1013610021,1 Beekman Pl,Multifamily Housing,6,151000,1,199.8,30163173.2,1040079,Multifamily Housing,," 4,435,691 "," 356,516 "," 12,174,967 ",,,,,,
1013870069,920 Fifth Ave,Multifamily Housing,75,117234,1,128.2,15034101.4,1041486,Multifamily Housing,," 2,327,814 "," 102,403 "," 5,853,418 ",,,,,,
1015010040,1112 Park Ave,Multifamily Housing,43,137398,1,109.5,15041914.3,1046977,Multifamily Housing,"{'Multifamily Housing': 133265.0, 'Urgent Care/Clinic/Other Outpatient': 4133.0}"," 1,934,689 "," 146,716 ",,," 7,957,218 ",,,,
1012317501,225 West 83rd St,Multifamily Housing,24,459259,2,132.3,60740127.9,1076250; 1084303,Multifamily Housing,"{'Multifamily Housing': 459259.0, 'Parking': 30741.0}"," 11,927,030 "," 715,943 ",,," 22,233,318 ",,,,
1013740037,510 Park Ave,Multifamily Housing,76,142421,1,124.8,17779099,1040757,Multifamily Housing,"{'Multifamily Housing': 130780.0, 'Financial Office': 8941.0, 'Other': 2700.0}"," 3,201,560 "," 7,024,097 ",,,,,,,
1014430001,315 East 68th St,Multifamily Housing,56,334854,1,118.2,39576801.4,1044753,Multifamily Housing,," 6,703,275 "," 813,583 ",,," 16,329,402 ",,,,
1014040052,955 Lexington Ave,Multifamily Housing,51,59124,1,105.5,6240041.2,1042508,Multifamily Housing,"{'Multifamily Housing': 57907.0, 'Urgent Care/Clinic/Other Outpatient': 1217.0}"," 905,805 "," 62,523 ",,," 3,339,600 ",,,,
1010290027,205 West 57th Street,Multifamily Housing,92,157076,1,100,15709172.5,1024903,Multifamily Housing,"{'Multifamily Housing': 167076.0, 'Retail Store': 5800.0, 'Restaurant': 2200.0}"," 4,777,092 "," 216,839 ",,,,,,,
1006187504,122 Greenwich Avenue,Multifamily Housing,,87608,1,236.7,20734769.9,1011095,Multifamily Housing,"{'Multifamily Housing': 79989.0, 'Restaurant': 1470.0, 'Financial Office': 3230.0, 'Other': 1570.0, 'Non-Refrigerated Warehouse': 1349.0}"," 5,396,424 "," 3,346,222 ",,,,,,,
1006937502,551 West 21st Street,Multifamily Housing,8,204899,1,165.5,33920457.2,1089871,Multifamily Housing,," 7,904,763 "," 7,973,564 ",,,,,,,
1014910023,49 East 79th Street,Multifamily Housing,41,74555,1,127,9472200.4,1046437,Multifamily Housing,," 1,527,025 "," 112,955 "," 3,464,049 ",,,,,,
1015130001,1001 Park Avenue,Multifamily Housing,29,73495,1,123.1,9046779.4,1047668,Multifamily Housing,," 1,152,559 "," 5,188,182 ",,,,,,,
1015230001,1199 Park Ave,Multifamily Housing,85,233500,1,104.3,24343008.8,1048412,Multifamily Housing,"{'Multifamily Housing': 231700.0, 'Urgent Care/Clinic/Other Outpatient': 1800.0, 'Parking': 15000.0}"," 3,875,736 "," 1,558,073 ",,," 10,074,137 ",,,,
1005300062,10 Bond Street,Multifamily Housing,,37933,2,150.2,5699174.7,1090488,Multifamily Housing,," 1,451,415 "," 1,011,994 ",,,,,,,
1013650020,60 Sutton Place South,Multifamily Housing,42,480278,1,120.8,58004881.5,1040160,Multifamily Housing,," 9,195,510 "," 671,287 "," 23,540,355 ",,,,,,
1013800039,630 Park Avenue,Multifamily Housing,22,114041,1,114.4,13045617.6,1041137,Multifamily Housing,," 2,240,482 "," 5,288,460 ",,,,,,,
1014940050,40 East 83rd St,Multifamily Housing,30,53448,1,176.6,9440866.9,1046768,Multifamily Housing,"{'Multifamily Housing': 48863.0, 'Urgent Care/Clinic/Other Outpatient': 1490.0, 'Other': 3095.0}"," 1,701,317 "," 3,956,924 ",,,,,,,
1011177502,43 West 64th St,Multifamily Housing,1,105934,1,302.6,32059620.9,1081012,Multifamily Housing,"{'Multifamily Housing': 96934.0, 'Restaurant': 9000.0}"," 6,483,524 "," 3,348,430 "," 6,650,234 ",,,,,,
1006297503,345 West 13th Street,Multifamily Housing,,150000,1,142.8,21420719.4,1011692,Multifamily Housing,"{'Multifamily Housing': 148800.0, 'Retail Store': 1200.0}"," 5,500,240 "," 3,137,130 ",,,,,,,
1014130057,136 East 79th St,Multifamily Housing,92,139000,1,80.9,11246428.6,1043259,Multifamily Housing,," 2,030,218 "," 4,762,119 ",,,,,,,
1015030038,1150 Park Ave,Multifamily Housing,78,178245,1,102.3,18236764.5,1047025,Multifamily Housing,"{'Multifamily Housing': 174445.0, 'Urgent Care/Clinic/Other Outpatient': 3800.0}"," 2,675,291 "," 8,551,440 ",,,,,,,
1015850023,180 E End Ave,Multifamily Housing,39,449668,1,115,51719105.8,1051349,Multifamily Housing,," 9,112,104 "," 21,133,776 ",,,,,,,
1014910037,910 Park Ave,Multifamily Housing,59,75345,2,131.8,9933058.1,1046443; 1085206,Multifamily Housing,"{'Multifamily Housing': 73045.0, 'Urgent Care/Clinic/Other Outpatient': 2300.0}"," 1,710,967 "," 3,993,426 ",,,,,,,
1013397502,50 UN Plaza,Multifamily Housing,1,330150,1,183.8,60678510.9,1089803,Multifamily Housing,," 11,279,981 "," 1,181,118 "," 18,685,288 ",,,,,,
1014960071,1035 Fifth Ave,Multifamily Housing,99,248545,1,54.5,13555006.4,1046826,Multifamily Housing,," 4,294,606 "," 267,361 ",,,,,,,
1014000062,116 East 66th St (114 East 66th St),Multifamily Housing,23,80000,1,140.4,11233032.2,1042444,Multifamily Housing,," 1,668,819 "," 5,229,400 ",,,,,,,
1015170069,1095 Park Ave,Multifamily Housing,74,210715,1,92.1,19403870.1,1048101,Multifamily Housing,," 3,017,205 "," 8,584,727 ",,,,,,,
1008770067,7 Lexington Ave,Multifamily Housing,87,91921,1,105.6,9703023.6,1018007,Multifamily Housing,," 1,487,437 "," 4,461,576 ",,,,,,,
1002147502,145 Hudson St,Office,18,104018,1,236.1,24555015.3,1002803,Office,"{'Multifamily Housing': 44675.0, 'Other': 1592.0, 'Office': 57751.0}"," 5,730,979 "," 5,876,544 ",,," 552,000 ",,,,
1006957508,508 West 24th street,Multifamily Housing,,56776,1,150.4,8541798.2,1089697,Multifamily Housing,," 2,366,970 "," 897,120 ",,,,,,,
4031560092,66-23 Austin Street,Multifamily Housing,84,50200,1,103.5,5193553,4074646,Multifamily Housing,"{'Multifamily Housing': 50200.0, 'Parking': 2400.0}"," 809,724 "," 2,514,768 ",,,,,,,
1002317501,22 Mercer Street,Multifamily Housing,,59244,1,160.8,9525640.3,1003023,Multifamily Housing,," 2,574,074 "," 1,177,600 ",,,,,,,
3021347503,440 Kent Ave,Multifamily Housing,73,172270,1,116.6,20090080,3387992,Multifamily Housing,," 3,129,668 "," 8,305,872 ",,,,,,,
1000430005,"30 Wall Street, New York",Other,,138880,1,160.8,22336034.6,1001019,Office,"{'Other': 37541.0, 'Medical Office': 5094.0, 'Office': 96245.0}"," 5,893,824 ",," 2,751,592 ",,,,,,
2032870100,2661 Marion Avenue,Multifamily Housing,44,81735,1,128.7,10518984.2,2016643,Multifamily Housing,," 1,079,226 "," 337,807 ",,," 6,133,548 ",,,,
1012050034,320 Central Park West,Multifamily Housing,47,349345,1,107.5,37557122.8,1031626,Multifamily Housing,," 5,202,232 "," 18,392,285 ",,,,,,,
5003270015,1000 Clove Road,Multifamily Housing,9,127488,2,190.5,24284335.8,5008970,Multifamily Housing,," 2,945,111 "," 14,373,959 ",,,,,,,
3003890005,316 Bergen Street ,Multifamily Housing,86,70050,2,101.9,7134962.5,3397486,Multifamily Housing,," 1,780,598 "," 1,361,607 ",,,,,,,
1008980001,201 East 17th Street,Multifamily Housing,44,269220,1,157.1,42283245.7,1019551,Multifamily Housing,"{'Multifamily Housing': 231220.0, 'Medical Office': 38000.0, 'Parking': 39804.0}"," 6,954,005 "," 732,979 "," 15,140,200 ",,,,,,
1020957501,603 West 148th Street,Multifamily Housing,53,65865,2,129.7,8542565.8,1087550,Multifamily Housing,," 1,445,668 "," 3,492,597 ",,,,,,,
1004827502,210 Lafayette Street,Multifamily Housing,14,75705,1,184.1,13940673.4,1087081,Multifamily Housing,"{'Multifamily Housing': 63762.0, 'Retail Store': 11943.0}"," 3,506,410 "," 2,453,182 ",,,,,,,
1007960001,165 W 20th Street,Multifamily Housing,81,62157,1,95.3,5925720.7,1014742,Multifamily Housing,"{'Multifamily Housing': 57926.0, 'Other': 4231.0}"," 1,081,260 "," 73,247 ",,," 2,443,980 ",,,,
1007890052,218 W 40th Street,Office,85,166315,1,149.4,24843775.6,1014506,Office,"{'Retail Store': 13800.0, 'Office': 152515.0}"," 5,750,176 "," 5,709,320 ",,,,,,,
1015077501,14 East 96th Street,Multifamily Housing,,26064,1,136.9,3568861,1047440,Multifamily Housing,," 676,122 "," 1,213,460 ",,,,,,,
1013767502,40 East 62nd Street,K-12 School,,40224,1,327.5,13173854.7,1040858,K-12 School,"{'K-12 School': 22347.0, 'Multifamily Housing': 17877.0}"," 1,814,959 "," 164,503 "," 5,813,245 ",,,,,,
1007600007,361 West 36th Street,Multifamily Housing,,50000,1,128.2,6412326.6,1013588,Multifamily Housing,"{'Multifamily Housing': 44000.0, 'Non-Refrigerated Warehouse': 6000.0}"," 953,404 "," 2,927,536 ",,,,,,,
1005250040,180 Thompson Street,Multifamily Housing,,31500,1,110.1,3468470.7,1008265,Multifamily Housing,," 481,858 "," 44,880 ",,," 1,906,953 ",,,,
1008120006,499 7th Avenue,Office,99,360946,1,79.3,28632326,1015236,Office,"{'Other': 4700.0, 'Office': 356246.0}"," 6,551,867 "," 6,509,124 ",," 547,391 ",,,,,
1008210032,11 W 19th Street,Office,82,284180,1,172.3,48967639.9,1015472,Office,"{'Retail Store': 5280.0, 'Office': 273900.0, 'Restaurant': 5000.0}"," 13,681,458 "," 4,106,193 ",,,,,,,
4010270004,73-01 25th Avenue,Retail Store,54,100944,2,208.4,21038670.1,4530769,Retail Store,," 5,572,272 "," 3,076,095 ",,,,,,,
2045040412,1806 East Gun Hill Road,Retail Store,65,115459,1,177.7,20513505.9,2100885,Retail Store,," 5,933,930 "," 1,994,100 ",,,,,,,
2055420041,2550 Bruckner Boulevard,Retail Store,69,135743,2,167.7,22762041.5,2090618,Retail Store,"{'Retail Store': 135743.0, 'Parking': 0.0}"," 6,485,657 "," 1,977,781 ",,,,,,,
4043950002,31-44 125 Street,Retail Store,57,116592,1,203.5,23725768.3,4438019,Retail Store,," 5,690,917 "," 5,239,814 ",,,,,,,
1008130055,1385 Broadway,Office,90,499340,1,137.2,68498856.5,1015262,Office,," 22,112,994 "," 209,091 ",,,,,,,
5029220020,545 Targee St.,Retail Store,52,78894,2,223.7,17647892.4,5112730,Retail Store,," 4,150,274 "," 4,047,043 ",,,,,,,
4038860074,75-11 Woodhaven Blvd,Retail Store,49,121731,1,226,27514859.1,4095037,Retail Store,," 7,146,013 "," 4,378,366 ",,,,,,,
1012900003,695 5th Avenue,Office,,97246,1,289.1,28115895.6,1035742,Office,"{'Retail Store': 14527.0, 'Other': 4799.0, 'Medical Office': 4778.0, 'Office': 73142.0}"," 7,206,792 ", -   ," 4,560,583 ",,,,,,
4001200050,50-10 Northern Boulevard,Retail Store,45,136026,1,235.8,32071443.1,4000825,Retail Store,," 8,120,720 "," 5,560,631 ",,,,,,,
3006250065,550 Hamilton Avenue,Retail Store,38,138741,2,269.7,37418621.1,3008889,Retail Store,," 7,695,254 "," 11,331,704 ",,,,,,,
4129990044,13220 Merrick Blvd,Retail Store,63,125460,1,177.5,22265685.3,4279930,Retail Store,," 5,831,309 "," 3,499,450 ",,,,,,,
3069470500,2970 Cropsey Avenue,Retail Store,52,133137,1,204.4,27218668.4,3348838,Retail Store,," 7,582,678 "," 2,962,051 ",,,,,,,
2028110001,245 East 178th Street,Multifamily Housing,10,65000,1,169.9,11040801.3,2007732,Multifamily Housing,," 926,342 "," 277,767 ",," 7,082,606 ",,,,,
2037140050,1035 Boynton Avenue,Multifamily Housing,11,61500,1,156.8,9643417.5,2023479,Multifamily Housing,," 957,072 "," 176,987 ",," 5,919,862 ",,,,,
3070700120,2316 Surf Ave ,Residential Care Facility,,40344,1,212.9,8590930.2,3189629,,," 2,976,629 ",,,,,,,,
5006310071,801 Narrows Road North,Multifamily Housing,1,63263,1,232.6,14714408.2,5147346,Multifamily Housing,," 4,125,253 "," 1,591,270 ",,,,,,,
3087797501,2211 Emmons Ave. ,Multifamily Housing,1,91045,2,228.9,20839794.4,3347721;3247105,Multifamily Housing,"{'Multifamily Housing': 81745.0, 'Medical Office': 9300.0}"," 5,109,820 "," 4,449,481 ",,,,,,,
3084701018,5905 Strickland Ave. ,Multifamily Housing,8,143425,2,124.2,17813011.6,3238578;3343225,Multifamily Housing,," 3,795,377 "," 5,320,045 ",,,,,,,
1010930042,616-620 West 46th Street,Retail Store,,52500,1,88,4621769,1027104,Retail Store,"{'Retail Store': 30000.0, 'Non-Refrigerated Warehouse': 22500.0}"," 212,371 ",,,," 3,399,037 ",,,,
3072380049,2620 Ocean Parkway,Multifamily Housing,75,67262,1,113.8,7656621.6,3196064,Multifamily Housing,," 852,423 "," 4,446,246 ",,,,,,,
4129800001,133-33 Brookville Blvd.,Office,87,253563,1,142.2,36068157.7,4279577,Office,"{'Office': 253563.0, 'Parking': 0.0}"," 10,492,384 "," 3,055,817 ",,,,,,,
3069970117,1509 Hart Place,Office,100,39350,1,59.5,2341382.4,3188537,Office,," 449,014 "," 777,388 ",,,,,,,
3028930042,65 Maspeth Avenue,Multifamily Housing,93,28430,1,78.7,2237977.4,3325355,Multifamily Housing,," 705,242 ",,,,,,,,
3037820140,350 Snediker Ave,Multifamily Housing,1,61664,1,289.3,17837261.6,3401200,Multifamily Housing,"{'Multifamily Housing': 61664.0, 'Parking': 2000.0}"," 2,325,951 "," 9,540,190 ",,,,,,,
1005590055,113 E 13th St,Multifamily Housing,40,119000,1,141.6,16851416.6,1084305,Multifamily Housing,," 3,365,645 "," 5,577,746 ",,,,,,,
2027870001,1457 College Ave,Multifamily Housing,3,117000,3,234.6,27448059.2,2094522;2094523;2094524,Multifamily Housing,," 4,320,319 "," 12,355,132 ",,,,,,,
3037660001,515 Blake Ave,Multifamily Housing,17,123910,1,167.1,20702193,3252577,Multifamily Housing,," 3,015,369 "," 9,970,776 ",,,,,,,
3037830001,330 Hinsdale Street,Multifamily Housing,49,196200,1,133.3,26151579.3,3084436;3818680;3818681;3818683;3818684;3818686;3818688;3818693;3827043,Multifamily Housing,"{'Multifamily Housing': 147993.0, 'Urgent Care/Clinic/Other Outpatient': 48207.0}"," 4,404,847 "," 11,238,665 ",,,,,,,
4000720073,22-22 Jackson Avenue,Multifamily Housing,45,167943,1,138,23177851.4,4596261,Multifamily Housing,," 4,990,890 "," 6,351,443 ",,,,,,,
3037820130,360 Snediker Ave,Multifamily Housing,,55281,1,166.8,9223299.3,3347581,Multifamily Housing,"{'Multifamily Housing': 53500.0, 'Medical Office': 1781.0}"," 2,502,173 "," 1,221,552 ",,,,,,,
1009280031,385 First Avenue New York,Multifamily Housing,86,150800,1,104.7,15791660.5,1086124,Multifamily Housing,," 2,710,381 "," 13,435 "," 4,902,788 ",,,,,,
3032940042,55 Goodwin Place,Multifamily Housing,94,71326,1,97,6916969,3319576,Multifamily Housing,," 925,012 "," 3,521,156 ",,,,,,,
3034440016,22 Moffat Street,Multifamily Housing,82,67200,1,99.3,6670506.8,3398683,Multifamily Housing,," 1,014,649 "," 3,089,096 ",,,,,,,
3031830037,78 Troutman Street,Multifamily Housing,73,67638,1,117.5,7948989.3,3328092,Multifamily Housing,," 1,000,068 "," 4,157,493 ",,,,,,,
3031377501,68 Garden Street / 86 Beaver Street,Multifamily Housing,97,138761,1,81,11242313.4,3393923,Multifamily Housing,"{'Multifamily Housing': 117961.0, 'Other': 5000.0, 'Office': 5800.0, 'Outpatient Rehabilitation/Physical Therapy': 10000.0}"," 1,408,200 "," 5,972,380 ",,,,,,,
3028510001,488 Morgan Avenue,Other,,52963,1,90,4768884.8,3332335,Other,"{'Other': 43959.0, 'Non-Refrigerated Warehouse': 9004.0}"," 1,406,181 "," 292,117 ",,,,,,,
3033350001,557 Knickerbocker Avenue,Multifamily Housing,80,61650,1,110.4,6807939.7,3346901,Multifamily Housing,"{'Multifamily Housing': 61150.0, 'Other': 500.0}"," 972,772 "," 3,317,133 ",,,,,,,
3052490035,1 Kenilworth Place,Other,58,58027,1,163,9457004.8,3121630,Residence Hall/Dormitory,," 2,473,717 "," 1,431,440 ",,,,,,,
1005697504,15 East 11th St,Multifamily Housing,93,51671,2,122.8,6346307.9,1077856;1077915,Multifamily Housing,," 1,063,973 "," 2,862,316 ",,,,,,,
1012687503,20 West 53rd Street,Multifamily Housing,,345707,1,227,78475049.8,,Multifamily Housing,"{'Multifamily Housing': 170999.0, 'Hotel': 146564.0}"," 20,203,265 "," 13,252,149 ",,,,,,,
2039000039,1425-1475 Thieriot Avenue,Multifamily Housing,67,216000,2,117.3,25337102.2,2092912;2092913,Multifamily Housing,," 3,674,288 "," 808,164 ",," 12,127,051 ",,,,,
3033330033,1349 Gates Avenue,Multifamily Housing,68,53853,2,117.8,6342696.3,3251923;3391218,Multifamily Housing,," 837,933 "," 3,288,068 ",,,,,,,
1020320055,228 W 147 St,Multifamily Housing,88,84600,1,105.9,8960997.2,1060512,Multifamily Housing,," 934,281 "," 5,195,058 ",,,,,,,
3031517503,87 Melrose Street,Multifamily Housing,,54500,1,145.7,7938078.9,3396904,Multifamily Housing,"{'Multifamily Housing': 51800.0, 'Other': 500.0, 'Office': 2200.0}"," 1,201,102 "," 3,679,894 ",,,,,,,
3033320047,1245 Gates Avenue,Multifamily Housing,69,66300,1,122.5,8119428.3,3393762,Multifamily Housing,," 810,277 "," 4,903,123 ",,,,,,,
3021357508,429 Kent Street,Multifamily Housing,66,420001,1,124.3,52185357.5,3396741,Multifamily Housing,," 16,232,977 ",,,,,,,,
1005720017,38-50 W 9th St,Multifamily Housing,15,73098,3,143.4,10479814.9,1009416; 1084942; 1084943,Multifamily Housing,," 1,200,384 "," 5,830,010 ",,,,,,,
3034200048,21 Schaefer Street,Multifamily Housing,18,31757,0,173.7,5516805.5,3413848,Multifamily Housing,," 884,123 "," 2,475,205 ",,,,,,,
3033330058,150 Linden Street,Multifamily Housing,73,58000,1,116,6729452.2,3392307,Multifamily Housing,," 1,074,971 "," 2,985,343 ",,,,,,,
3034130005,803 Knickerbocker,Multifamily Housing,,29705,1,85.6,2541760.5,3820348,Multifamily Housing,"{'Multifamily Housing': 24748.0, 'Office': 4957.0}"," 526,027 "," 810,684 ",,,,,,,
3031660023,424 Melrose Street,Multifamily Housing,86,26331,1,89.3,2350168.6,3398143,Multifamily Housing,," 522,764 "," 640,662 ",,,,,,,
3032660045,143 Himrod Street,Multifamily Housing,99,74250,1,61.6,4571045.5,3393892,Multifamily Housing,," 565,400 "," 2,449,168 ",,,,,,,
3031450100,"10 Forrest Street, 9 Noll Street",Multifamily Housing,37,87961,1,150,13192219.5,3387594,Multifamily Housing,," 1,952,129 "," 6,132,262 ",,,,,,,
3031517502,61 Melrose Street,Multifamily Housing,,80749,1,88.7,7161886.5,3400523,Multifamily Housing,"{'Multifamily Housing': 78204.0, 'Other': 1205.0, 'Medical Office': 1340.0}"," 1,295,613 "," 2,743,971 ",,,,,,,
